pxcor,pycor,pcolor,plabel,plabel-color,name,accessibility,ward-number,density,total0,total00,b51,b52,b53,b54,b55,b201,b202,b203,b204,b205,b501,b502,b503,b504,b505,b1001,b1002,b1003,b1004,b1005,b5001,b5002,b5003,b5004,b5005,s51,s52,s53,s54,s55,s201,s202,s203,s204,s205,s501,s502,s503,s504,s505,s1001,s1002,s1003,s1004,s1005,s5001,s5002,s5003,s5004,s5005
-10,-6,0,,9.9,Northcote,6,440,7,0.583090379,0.388994307,0.5625,0.5,0.615384615,0,0,0.785714286,0.5,0.5,0.315789474,0.133333333,0.916666667,0.714285714,0.666666667,0.466666667,0.769230769,0.785714286,0.777777778,0.857142857,0.5625,0.555555556,0.75,0.777777778,0.764705882,0.733333333,0.545454545,0.625,0.1875,0.347826087,0,0.086956522,0.451612903,0.444444444,0.375,0.16,0.25,0.461538462,0.363636364,0.454545455,0.454545455,0.263157895,0.476190476,0.5,0.608695652,0.518518519,0.421052632,0.523809524,0.304347826,0.444444444,0.277777778,0.733333333
-7,-6,0,,9.9,Clapham Common,4,215,8.4,0.586267606,0.477794793,0.625,0.461538462,0.551724138,0.0625,0.166666667,0.736842105,0.6,0.35,0.533333333,0.25,0.75,0.590909091,0.411764706,0.615384615,0.529411765,0.708333333,0.851851852,0.75,0.5,0.538461538,0.818181818,0.75,0.857142857,0.777777778,0.727272727,0.523809524,0.461538462,0.535714286,0,0,0.538461538,0.448275862,0.541666667,0.4375,0.041666667,0.642857143,0.588235294,0.583333333,0.48,0.37037037,0.735294118,0.75,0.428571429,0.6,0.441176471,0.736842105,0.592592593,0.666666667,0.48,0.470588235
-4,-6,0,,9.9,Brixton Hill,4,216,8.333333333,0.56547619,0.457207207,0.428571429,0.777777778,0.375,0,0.090909091,0.705882353,0.636363636,0.6875,0.076923077,0,0.888888889,0.823529412,0.636363636,0.833333333,0.263157895,0.80952381,0.555555556,0.636363636,0.785714286,0.285714286,0.823529412,0.888888889,0.9,0.625,0.571428571,0.388888889,0.45,0.272727273,0.045454545,0,0.636363636,0.454545455,0.611111111,0.263157895,0.318181818,0.52173913,0.363636364,0.764705882,0.5,0.375,0.466666667,0.826086957,0.461538462,0.434782609,0.384615385,0.608695652,0.555555556,0.4,0.588235294,0.5
2,-6,0,,9.9,East Dulwich,3,234,4.5,0.818181818,0.425806452,1,1,0.4,0,0,1,0.75,0.875,0.666666667,0.7,0.833333333,1,1,,1,1,1,1,0.777777778,0.833333333,1,1,0.777777778,1,0.833333333,0.5,0.5,0,0,0,0.375,0.2,0.333333333,0.285714286,0,0.555555556,0.8,0.666666667,0.75,0.2,0.6,0.4,0.571428571,0.25,0.166666667,0.625,0.6,0.7,0.75,0.4
6,-6,0,,9.9,Crofton Park,3,261,2.6,0.594736842,0.426160338,0.714285714,0.6,0.666666667,0,0,0.7,0.545454545,0.222222222,0.4,0.333333333,0.8,0.5,0.666666667,0.833333333,0.5,1,0.818181818,1,0.888888889,0.6,0.777777778,0.875,0.666666667,0.571428571,0.777777778,0.2,0.333333333,0.4,0.1,0,0.5,0.538461538,0.428571429,0.222222222,0.111111111,0.625,0.333333333,0.375,0.25,0.666666667,0.444444444,0.285714286,0.666666667,0.6,0.545454545,0.7,0.692307692,0.25,0.625,0.666666667
11,-6,0,,9.9,Lee Green,3,267,2.166666667,0.438271605,0.45754717,0.625,0,0.142857143,0,0,0.777777778,0.571428571,0.2,0,0.333333333,0.454545455,0.375,0.5,0.75,0.5,0.666666667,0.666666667,0.5,1,0.333333333,0.571428571,0.6,1,0.285714286,0.25,0.444444444,0.166666667,0,0,0,0.7,0.357142857,0.333333333,0.25,0.4,0.8,0.666666667,0.818181818,0.333333333,0.333333333,0.555555556,0.692307692,0.666666667,0.142857143,0.2,0.636363636,0.444444444,0.6,0.6,0.583333333
20,-6,0,,9.9,Eltham South,2,271,0.666666667,0.55,0.440217391,0.75,0.333333333,0.25,0,0,1,0.6,0.8,0.125,0.2,0.6,0.75,0.5,0.714285714,0.666666667,1,0.8,0.25,0.666666667,0.5,0.75,0.833333333,0.714285714,1,0.333333333,0.6,0.166666667,0.2,0,0,0.5,0.6,0.222222222,0.6,0.076923077,0.5,0.555555556,0.666666667,0.666666667,0.5,0.285714286,0.666666667,0.75,0.333333333,0,0.166666667,0.75,0.333333333,0.666666667,0.777777778
-41,-7,0,,9.9,Bedfont,1,63,0.214285714,0.393939394,0.458333333,0,0.5,0,0,,1,0,1,0,0,1,1,1,0.5,0,,,0.333333333,0.5,0,1,1,,,0,0,0,,0,1,0.5,0.666666667,1,0,0.333333333,0.666666667,,1,0.333333333,0.5,1,0.5,0,1,1,0.5,0.25,0.4,0.5,0
-33,-7,0,,9.9,Whitton,1.5,400,1.5,0.671532847,0.375796178,0.714285714,0.75,0.25,0.142857143,0,0.857142857,0.5,0.666666667,0.75,0.5,1,0.571428571,1,0.75,0.6,0.666666667,0.846153846,0.857142857,0.75,0.5,0,1,0.666666667,0.5,0.9,0.6,0,0,0.166666667,0,0.6,0.444444444,0.333333333,0.25,0,0.6,0.625,0.444444444,0.4,0.25,0.666666667,0.571428571,0.571428571,0.333333333,0.25,0.6,0.25,0.625,0.714285714,0.5
-27,-7,0,,9.9,Twickenham Riverside,3,391,1.428571429,0.365517241,0.440993789,0.5,0.166666667,0.166666667,0,0.1,0.333333333,0.428571429,0.142857143,0.333333333,0,0.166666667,0.555555556,0.75,0.25,1,0.666666667,0.571428571,0.2,0,0.333333333,0.692307692,0.5,0.666666667,0.666666667,0.5,0,0.3,0.285714286,0,0,0.5,0.625,0.5,0.428571429,0.125,0.833333333,0.428571429,0.555555556,0.25,0.2,0.571428571,1,0.6,0.545454545,0.5,0.75,0.5,1,1,0.8
-13,-7,0,,9.9,Southfields,3,433,3,0.441558442,0.357142857,0.5,0.4,0.25,0,0,0.857142857,0.571428571,0.4,0,0.2,0.714285714,0.428571429,0.571428571,0.5,0.166666667,0.666666667,0.625,0,0.5,0,0.5,0.75,0.583333333,0.8,0,0.4,0.5,0.2,0.25,0,0.181818182,0.5,0.111111111,0.375,0,0.727272727,0.333333333,0.4,0.2,0,0.625,0.375,0.6,0.363636364,0.428571429,0.363636364,0.5,0.5,0.6,0.444444444
-11,-7,0,,9.9,Wandsworth Common,2,427,3,0.586005831,0.443127962,0.692307692,0.666666667,0.454545455,0.0625,0,0.666666667,0.5,0.571428571,0.555555556,0.363636364,0.7,0.681818182,0.647058824,0.583333333,0.5625,0.714285714,0.777777778,0.8125,0.666666667,0.461538462,0.666666667,0.636363636,0.727272727,0.789473684,0.5,0.388888889,0.444444444,0.235294118,0.04,0.142857143,0.5,0.5625,0.636363636,0.227272727,0.363636364,0.5,0.5,0.615384615,0.45,0.454545455,0.5,0.75,0.454545455,0.5,0.611111111,0.6875,0.611111111,0.615384615,0.428571429,0.294117647
-8,-7,0,,9.9,Balham,4,438,4.5,0.620689655,0.514469453,0.777777778,0.466666667,0.666666667,0,0,0.666666667,0.733333333,0.833333333,0.222222222,0,0.727272727,0.555555556,0.75,0.6,0.555555556,0.5,0.8,0.833333333,0.666666667,0.7,0.727272727,0.888888889,0.8,0.833333333,0.777777778,0.470588235,0.7,0.4,0,0.090909091,0.25,0.545454545,0.6,0.375,0.333333333,0.571428571,0.5,0.888888889,0.363636364,0.352941176,0.8,0.727272727,0.590909091,0.692307692,0.444444444,0.538461538,0.75,0.833333333,0.333333333,0.75
-3,-7,0,,9.9,Tulse Hill,4,217,5.5,0.695945946,0.537313433,0.75,0.5,0,0,0.5,0.857142857,0.8,0.8,0.666666667,0.333333333,0.888888889,0.666666667,0.666666667,0.583333333,0.75,0.909090909,1,0.714285714,0.5,0.8,0.6,0.857142857,1,0.666666667,1,0.6,0.666666667,0.2,0.111111111,0,0.75,0.555555556,0.8,0.25,0.181818182,0.727272727,0.6,0.625,0.714285714,0.444444444,0.833333333,0.727272727,0.555555556,0.25,0.8,0.5,0.4,0.5,0.875,0.4
9,-7,0,,9.9,Rushey Green,4,259,3.5,0.510869565,0.381679389,0.5,0.1875,0.166666667,0,0,1,0.333333333,0.454545455,0.153846154,0.111111111,0.666666667,0.555555556,0.636363636,0.5,0.363636364,0.7,0.857142857,0.875,0.727272727,1,0.7,0.777777778,0.5625,0.785714286,0.625,0.333333333,0.235294118,0.111111111,0,0,0.333333333,0.35,0.166666667,0.125,0.083333333,0.733333333,0.461538462,0.6,0.333333333,0.47826087,0.461538462,0.666666667,0.470588235,0.636363636,0.2,0.555555556,0.642857143,0.5,0.642857143,0.75
22,-7,0,,9.9,Blackfen and Lamorbey,1.5,287,0.2,0.777777778,0.578947368,,,,,0,1,1,1,1,1,1,1,,,1,1,,,,,1,,1,0,1,,,,,0.333333333,,1,,0,0,1,,,0,0.5,1,1,,1,0,1,1,,,1
-34,-8,0,,9.9,Heathfield,1.5,390,0.5,0.4375,0.151515152,1,,0,0,0,0,0,,0,,,,,1,,0,1,,,1,,0,,1,1,0,,0,0,0,0.5,0,0,0,0.5,0,0.5,,0,0,0,0.5,,0,,,,0,0,0.5
-25,-8,0,,9.9,"Ham, Petersham and Richmond Riverside",1,392,1.740740741,0.468085106,0.354988399,0.391304348,0.233333333,0.142857143,0.034482759,0,0.52,0.363636364,0.384615385,0.416666667,0.25,0.709677419,0.545454545,0.578947368,0.538461538,0.307692308,0.666666667,0.684210526,0.55,0.68,0.653846154,0.65,0.64,0.523809524,0.666666667,0.709677419,0.216216216,0.15,0.257142857,0,0.024390244,0.35483871,0.40625,0.266666667,0.382352941,0.228571429,0.379310345,0.448275862,0.468085106,0.2,0.483870968,0.46875,0.4,0.441860465,0.5,0.484848485,0.470588235,0.485714286,0.405405405,0.333333333,0.636363636
-15,-8,0,,9.9,West Hill,2,428,2.333333333,0.71978022,0.539823009,0.833333333,0.6,0.25,0.333333333,0,0.857142857,0.727272727,0.5,0.2,0.25,0.875,0.875,1,0.833333333,0.625,0.916666667,0.888888889,0.857142857,0.571428571,1,0.857142857,0.8,1,1,0.75,0.454545455,0.363636364,0.416666667,0,0,0.857142857,0.5,0.5,0.222222222,0.416666667,0.636363636,0.4,0.625,0.571428571,0.5,0.714285714,1,0.777777778,0.666666667,0.714285714,0.666666667,1,0.6,0.636363636,0.285714286
-12,-8,0,,9.9,Earlsfield,3,434,1.75,0.517647059,0.473282443,0.666666667,0.5,0.5,0,0,0.666666667,0.5,0.666666667,0.666666667,0.25,0.333333333,0.833333333,0,0.333333333,0.2,1,1,1,1,0.25,0.666666667,0.6,1,1,0.833333333,0.444444444,0.666666667,0.5,0.125,0,0.5,0.571428571,1,0,0.5,0.5,0.375,0.666666667,0.714285714,1,0.25,0.5,0,0.5,0.666666667,0.5,0.333333333,0.6,0.4,0.4
-8,-8,0,,9.9,Nightingale,5,435,2.2,0.671052632,0.375,0.888888889,0.714285714,1,0,0,1,0.6,0.75,0.2,0,1,0.4,0.8,0.75,0.285714286,0.875,0.5,0.833333333,0.666666667,0.75,1,1,1,0.75,1,0.222222222,0.666666667,0.4,0.125,0,0.428571429,0.5,0.666666667,0.4,0,0.5,1,0.125,0.545454545,0.6,0,0.3,0.4,0.272727273,0.222222222,0.833333333,0.4,0.6,0.333333333,0.4
-6,-8,0,,9.9,Thornton,2,213,5,0.616113744,0.469924812,0.714285714,0.333333333,0.636363636,0.142857143,0,0.555555556,0.833333333,0.6,0.461538462,0.714285714,0.714285714,0.7,0.8,0.5,0.428571429,0.833333333,0.727272727,0.8,0.6,0.714285714,0.6,0.8,0.8,0.777777778,0.818181818,0.285714286,0.2,0.285714286,0.1,0,0.529411765,0.875,0.285714286,0.266666667,0.2,0.764705882,0.727272727,0.428571429,0.466666667,0.307692308,0.333333333,0.6,0.384615385,0.714285714,0.5,1,0.454545455,0.666666667,0.583333333,0.7
-1,-8,0,,9.9,Thurlow Park,4,224,1.75,0.435897436,0.411764706,0,0.25,0.111111111,0,0,0.4,1,0,0,0,0.333333333,1,0.333333333,1,0.5,,0.8,,0.5,1,0.6,,0.666666667,1,0.666666667,0.5,0.333333333,0.2,0,0,0.25,0,0.75,0,0.25,0.6,0.333333333,0.428571429,0.75,0,1,0.363636364,0.333333333,0.333333333,1,0.666666667,0.2,0.75,0.8,0.666666667
3,-8,0,,9.9,College,2,230,1.090909091,0.56,0.447004608,0.75,0.3,0.5,0,0,0.625,1,0.833333333,0.333333333,0,0.888888889,0.625,0.5,0.5,1,0.8,0.833333333,0.8,0.25,0.5,0.5,0.6,0.4,0.875,0.8,0.615384615,0.5,0.333333333,0,0.111111111,0.666666667,0.666666667,0.333333333,0.583333333,0.25,0.2,0.333333333,0.416666667,0.428571429,0.545454545,0.444444444,0.666666667,0.692307692,0.571428571,0.222222222,0.375,0.625,0,0.5,0.666666667
4,-8,0,,9.9,Forest Hill,3,257,1.25,0.525,0.452380952,0,1,0,0,,,,1,1,0,0.333333333,0,0.5,1,0.666666667,0,,0.666666667,1,0.333333333,1,0,0.666666667,0.333333333,0.666666667,0.333333333,0.5,0.2,0,0,0.6,0.5,0.2,0.6,,1,0.5,0,1,0.333333333,0.5,0.25,0,0.8,0.75,0.6,,0.75,0.25,0.75
13,-8,0,,9.9,Grove Park,2,266,1.714285714,0.613496933,0.358649789,0.6,0.4,0.333333333,0.142857143,0,0.75,0.714285714,1,0.5,0.285714286,0.666666667,0.833333333,1,0.4,0.375,0.625,0.777777778,0.75,0.5,0.666666667,0.666666667,0.888888889,0.6,0.5,0.777777778,0.3,0,0.444444444,0.076923077,0.1,0.333333333,0.4,0.333333333,0,0.272727273,0.428571429,0.333333333,0.333333333,0.416666667,0.25,0.714285714,0.5,0.5,0.166666667,0.142857143,0.875,0.428571429,0.5,0.75,0.5
-32,-9,0,,9.9,West Twickenham,2,399,0.75,0.359375,0.268518519,0.666666667,0,0,0,0,0,0.333333333,1,0,0,0.5,0.5,0.25,0,0,0.5,0.666666667,0.5,0.25,0,0.571428571,0,0.5,1,,0.25,0.166666667,0,0,0,0.333333333,0.5,0.5,0.5,0,0.25,0.5,0.5,0,0,0.5,0.2,0.166666667,0.333333333,0.166666667,0.428571429,0.666666667,0.333333333,0.666666667,0.4
-30,-9,0,,9.9,South Twickenham,2,401,2.6,0.632978723,0.396396396,0.538461538,0.444444444,0.2,0,0,1,0.75,0.5,0,0.1,0.6,0.875,0.333333333,0.75,0.666666667,0.833333333,0.857142857,0.9,1,0.7,0.571428571,0.8,0.909090909,0.875,0.8,0.363636364,0.666666667,0,0,0,0.2,0.3,0.5,0.25,0,0.428571429,0.454545455,0.6,0.666666667,0.333333333,0.7,0.714285714,0.384615385,0.545454545,0.454545455,0.5,0.5,0.25,0.142857143,0.5
-5,-9,0,,9.9,Streatham Hill,4,214,1.8,0.477272727,0.418604651,1,0.666666667,0.2,0,0,0,1,0.5,0.428571429,0,0.666666667,0.444444444,1,0.444444444,1,0.5,0.6,0.25,0.428571429,0.5,0.333333333,0.75,1,0.75,0.285714286,0.6,0.75,0.333333333,0,0.142857143,0.666666667,0.444444444,0.5,0.25,0.142857143,0.5,0.714285714,0.545454545,0.555555556,0.4,0.571428571,0.4,0.363636364,0.181818182,0.333333333,0.285714286,0.25,0.75,0.6,0.75
5,-9,0,,9.9,Perry Vale,2,258,2,0.556818182,0.417910448,0,0,0.5,0.111111111,0.2,1,0.5,0.666666667,0.222222222,0,0.636363636,0.75,0.833333333,0.444444444,1,0.6,0.25,0.615384615,0.833333333,0.4,0.888888889,0.666666667,0.5,0.777777778,1,0.545454545,0.181818182,0.333333333,0,0.111111111,0.454545455,0.5,0.461538462,0.333333333,0.090909091,0.6,0.857142857,0.333333333,0.5,0.571428571,0.4,0.571428571,0.333333333,0.5,0.6,1,0.583333333,0.461538462,0.333333333,0.285714286
9,-9,0,,9.9,Catford South,2,260,2.2,0.516778523,0.331168831,0.25,0.222222222,0.333333333,0,0,1,0.714285714,0.75,0,0,0.714285714,0.5,0.5,0.8,0.666666667,0.714285714,0.5,0.75,0.666666667,0.75,0.75,0.818181818,0.857142857,0.6,0.285714286,0.222222222,0,0.142857143,0,0.125,0.666666667,0.25,0.111111111,0.2,0.166666667,0.75,0,0.285714286,0.5,0.5,0.25,0.714285714,0.5,0.222222222,0.285714286,0.714285714,0.5,0.2,0.4,0.571428571
12,-9,0,,9.9,Whitefoot,2,254,0.833333333,0.716216216,0.368421053,1,0.6,0.6,0,0,1,0.666666667,0.5,1,0.5,,1,1,0.5,1,1,0.5,1,0.666666667,1,,1,1,1,0.5,0.5,0,0.333333333,0.111111111,0,0.333333333,0,0.25,0.25,1,0.5,0.444444444,0.5,0.5,0.625,0.333333333,0.5,0,1,0.2,0.8,0.2,0,0.571428571,0.6
15,-9,0,,9.9,Mottingham and Chislehurst North,1.5,59,1,0.5,0.245508982,0.666666667,0,0,0,0,0.333333333,0.5,0.333333333,0,0.333333333,0.2,1,0.5,0.666666667,0.375,1,0.6,1,0.833333333,0.5,0.666666667,0.8,1,,0.571428571,0.333333333,0,0.166666667,0,0,0.5,0.2,0.125,0.2,0.142857143,0,0.625,0.6,0.125,0.272727273,0.5,0.375,0.2,0.090909091,0.285714286,0.5,0.6,0,0,0.333333333
17,-9,0,,9.9,Coldharbour and New Eltham,2,270,0.428571429,0.591836735,0.487179487,0,,,0,0,1,,1,0.5,0.4,1,1,0.333333333,0.5,0.5,1,1,0,0,1,0.5,0.6,1,0,1,0,0.166666667,0,0,0.5,1,0.25,0.25,1,0,1,1,0.428571429,0.5,0.5,0.5,0.25,0.5,,1,0.333333333,0.75,1,1,1
-35,-10,0,,9.9,Hanworth,1.5,64,0.545454545,0.541176471,0.341772152,0.666666667,0,0,0,0,0.25,0.25,1,0.333333333,,0.75,0.857142857,,0.333333333,0.6,0.666666667,0.75,,0.5,0.833333333,0.333333333,0.4,0.75,1,1,0.5,0,0,0,0,0.5,0,,0,0.25,0,0.333333333,0,0.4,0,0.333333333,0.5,0.666666667,0.5,,0.5,1,0.6,1,0.5
-13,-10,0,,9.9,Wimbledon Park,2,408,0.857142857,0.623655914,0.485714286,0.75,0.75,0.4,0,0,0.6,1,0.833333333,0,0,1,0.833333333,1,0.75,1,1,1,0.5,0,0.714285714,1,1,1,1,0.8,0.5,0,0.4,0,0,0.428571429,0.666666667,0.5,0.5,0,0.666666667,1,1,0.6,0,0.5,1,0.5,0.333333333,0.666666667,0.666666667,0.6,0.8,0.75,0.454545455
-7,-10,0,,9.9,Bedford,3,437,1,0.6125,0.461538462,0.666666667,0.5,0,0,0,0.5,0.666666667,1,0.5,0.333333333,0.666666667,0,0.833333333,1,0.833333333,0.666666667,0.6,1,0.5,0.5,0.5,0.666666667,0.5,1,0.333333333,0.333333333,0,0.6,0,0,0.428571429,0.4,0.5,0,0.25,0.6,1,1,,0.5,0.333333333,1,0.6,0.666666667,0.2,0.666666667,0.333333333,1,0.4,0.4
-5,-10,0,,9.9,St. Leonard's,5,210,0.75,0.114285714,0.375,0,,0,0,,0,0,0,0,0,0,,0,0.5,0,0.333333333,0,,,0,1,0,1,0,0,0,0,0,0,0,0,1,0.5,0,0.5,0,0.5,0.666666667,0,0,0,0.666666667,0,0.666666667,1,0,0,0.75,0.333333333,1
-2,-10,0,,9.9,Knight's Hill,3,212,0.5,0.619047619,0.5,,0,0,,0,1,1,,0.666666667,0.5,,1,,,1,,,,,,0.5,1,0.5,1,1,,0.75,0.666666667,,,0.5,0.5,0,1,0,0.5,,0.333333333,0,1,0.5,0.666666667,0,,,0,0.5,0.333333333,0,1
7,-10,0,,9.9,Bellingham,2,251,2.222222222,0.539249147,0.398753894,0.384615385,0.375,0.176470588,0.111111111,0,0.6875,0.5,0.588235294,0.5,0.166666667,0.5,0.842105263,0.5,0.444444444,0.6,0.866666667,0.727272727,0.6,0.545454545,0.333333333,0.714285714,0.888888889,0.818181818,0.5625,0.5,0.375,0.5,0.173913043,0.090909091,0.153846154,0.307692308,0.333333333,0.5,0.1,0.166666667,0.476190476,0.428571429,0.444444444,0.538461538,0.428571429,0.25,0.571428571,0.75,0.363636364,0.384615385,0.4,0.5,0.5,0.666666667,0.181818182
-31,-11,0,,9.9,Fulwell and Hampton Hill,2,398,0.333333333,0.56,0.178571429,1,1,0.333333333,0,0,0,1,,0,,,0.5,,1,0,1,1,0.666666667,1,,,,,1,1,0,,,0,0,,,0.25,0,0,,0,0.5,0,0,0.5,0,1,,,,0,,0,
-20,-11,0,,9.9,Coombe Hill,1.5,6,0.785714286,0.486666667,0.428571429,1,0,0,0,0,0.5,0.666666667,0.5,0.4,0.125,1,0.2,0.428571429,0.142857143,0.666666667,0.692307692,0.666666667,0.8,0.714285714,0.75,0.857142857,0.5,0.666666667,0.75,0.6,1,0,0,0,0,0.25,0.5,0.454545455,0.2,0.25,0.384615385,0.571428571,0.75,0.4,0.7,0.75,0.777777778,0.7,0.5,0.416666667,0.25,0.666666667,0.714285714,0.363636364,0.25
-10,-11,0,,9.9,Tooting,4,432,0.25,0.692307692,0.318181818,,1,,,0,,0,,,0,,,1,1,1,,,1,,0,1,,,,1,0,,0,,,1,,0.5,,0.5,0.5,,,1,0,0,,,1,0,0,,0,0,1
-1,-11,0,,9.9,Gipsy Hill,3,223,0.75,0.416666667,0.244897959,1,,0,0,0,0.666666667,0,,0,0,0.5,,0.666666667,,0.5,,1,0,1,0.25,1,0,1,0.666666667,,0,1,,0,0,0.25,0,0,0,0,1,0,0.666666667,0,0,0,0.333333333,1,0.5,0,,,0.25,1,1
3,-11,0,,9.9,Sydenham,3,256,1.833333333,0.562913907,0.347826087,0.2,0.555555556,0,0,0,0.8,0.6,0.2,0.444444444,0.2,0.857142857,0.75,0.6,0.777777778,0.6,0.75,0.6,0.625,0.666666667,0.625,0.714285714,1,1,1,0.833333333,0.428571429,0.142857143,0.166666667,0.2,0,0.6,0.2,0,0.2,0,0.428571429,0.6,0.5,0.666666667,0,0.571428571,0.142857143,0.625,0.6,0.571428571,0.285714286,0.333333333,0.571428571,0.75,0
12,-11,0,,9.9,Downham,2,253,1,0.527472527,0.510638298,0,0,0.5,0,0.333333333,1,1,0.4,0,0.4,0.666666667,1,0.5,0.714285714,0.666666667,1,0.6,1,0.333333333,,1,0.5,0.6,0.75,0,0.857142857,0.428571429,0.333333333,0,0,0.75,1,0.25,0.142857143,1,0.5,0.375,0.666666667,0.6,0.285714286,0.571428571,0.857142857,0.666666667,0.2,0.625,0.5,0.545454545,0.666666667,0.555555556,0.2
20,-11,0,,9.9,Chislehurst,1.5,58,0.064516129,0.807692308,0.326086957,1,,0,,,,,1,,,0,1,1,0,0.5,1,1,1,1,,,,,1,1,,0,,,,0,0.333333333,0.2,,0,0.5,,0.5,0.25,0.5,0.666666667,1,,0,0.5,1,,0.5,0,0
-35,-12,0,,9.9,Hampton North,1.5,397,0.166666667,0.8,0.25,0,,,,,,,,,,,,1,,,,,,1,,1,,,,,,0,,0,0,,,0,,0,0,,,0.5,,0,1,,,,,,1,0,
-29,-12,0,,9.9,Teddington,1.5,388,0.333333333,0.644444444,0.506493506,,1,1,,0,1,0.6,0.75,0.75,0,0.333333333,0.5,1,,1,1,0,1,0.75,0.666666667,0,,1,0,1,0.3,0.5,,0,0,0.5,0.25,0.5,0,0,0.6,1,0.333333333,0.666666667,1,1,0.285714286,0.75,0.75,1,1,0.5,,0,1
-26,-12,0,,9.9,Tudor,1.5,16,0.4,0.133333333,0.647058824,0,,,,0,0,,,,,,1,,0,,0,0,0.5,,,,0,0,0,,0,,0,0,0,1,0,,0.5,1,,0.5,1,1,,,1,0.6,1,1,,1,1,1,
-9,-12,0,,9.9,Graveney,5,431,0.5,0.3,0.5,0,0,1,0,,,0.333333333,0.5,0,,0.5,0,0.333333333,1,,,1,0,0,0,,0,1,1,0,0,0,,0,,0,,0,0.333333333,1,,0.5,0.5,,1,1,0.666666667,,0,1,0,1,0.5,1,
-7,-12,0,,9.9,Furzedown,2,436,0.25,0.125,0.666666667,0,0,0,0,,0,,0,,0,,,,0,0,,0,0,,,0,1,0,1,,1,1,,,,,0,,0.5,,0,,,,0,,,1,1,1,,1,1,1,
13,-12,0,,9.9,Plaistow and Sundridge,2,57,0.428571429,0.527027027,0.297297297,0.5,0.166666667,0,0,0,,0.5,1,0.5,0.25,0.833333333,0.333333333,0.6,0.25,1,0.5,0.666666667,1,1,0.8,0,0.75,0.6,1,1,0.428571429,0,0,0.166666667,0,0.25,0.4,0.666666667,0,0.2,0.5,0,0.25,0.166666667,0,0.5,0.4,0.666666667,0.2,0,0.4,0.142857143,1,0.833333333,0.333333333
-28,-13,0,,9.9,Hampton Wick,2,389,0.428571429,0.58490566,0.513513514,,0,0.5,0,0,1,0.5,0.5,0.333333333,0.75,1,0,0.666666667,1,,0.5,1,1,0.5,0.5,1,0.8,0,0.333333333,0.5,,,,0,,0.5,1,1,1,0,0,0.5,1,1,0.5,1,1,,0.166666667,0.5,,0.5,,0.666666667,0
-14,-13,0,,9.9,Hillside,5,421,1,0.75,0.543478261,1,,0,0,0,1,1,1,,,1,1,,1,,0.5,,,,1,0.75,1,1,0.5,1,1,0,,0,1,0.333333333,,1,,0.666666667,1,0.5,1,1,0.5,0,1,0,0.5,0.5,1,0.333333333,1,0.5,0.5
-13,-13,0,,9.9,Trinity,4,422,0.333333333,1,0.272727273,,,1,,,1,,1,,,,,,1,1,,,1,,1,,1,,1,1,0,0,,0,,0.333333333,0,0,0,0,,,0,,0,,1,0,1,,,,1,0.5,0
-2,-13,0,,9.9,Norbury,2,29,0.125,0.545454545,0.12,,,0,,,,,0,,,,1,,,,1,,,,0,,,,1,0.5,,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0.5,,,0,,0,1,0,
-1,-13,0,,9.9,Upper Norwood,2,38,0.125,0.625,0.2,1,0,,0,,1,,1,,0,,,1,1,,1,,,,,,,1,1,,1,,0,0,,,,0,0,0,,0,1,0,,0,,0,,0,0,0,0.5,,
2,-13,0,,9.9,Crystal Palace,3,54,0.285714286,0.583333333,0.608695652,1,1,,0,,0.5,0.5,0,,0,1,,0.5,0.666666667,0.5,1,1,0,,1,0,0.666666667,1,0.333333333,1,,0,0.333333333,,0,1,1,0.5,,,0,,1,,0.666666667,,1,1,0,1,1,,,1,1
5,-13,0,,9.9,Penge and Cator,3,55,0.75,0.462686567,0.431372549,0,0,0,0,,0.666666667,1,0.5,0,0,0.666666667,1,0,0,0.333333333,0,0.5,,0.166666667,1,0,1,0.75,1,0.5,1,0.166666667,0,0,0,0.25,0.25,0.5,0.666666667,0,0.4,0.25,0.333333333,1,0.6,0.5,1,0.333333333,0.666666667,0.333333333,0.75,0.5,0.666666667,0.2,0.5
7,-13,0,,9.9,Copers Cope,2,56,0.4,0.510204082,0.464285714,1,0,0.5,0,0,0.333333333,0.5,1,1,0,1,0.5,0.666666667,0.75,,0,1,0.333333333,1,0.666666667,0.333333333,1,0,1,0,0,0,0,0.25,0.333333333,1,0.571428571,0.333333333,0.75,0,0.5,0.5,,0.666666667,,0.666666667,0.25,0.5,0,0.666666667,0.5,0,1,,1
-35,-14,0,,9.9,Hampton,1.5,387,0.392857143,0.521367521,0.356828194,0.6,0.5,0.75,0.285714286,0.4,0.5,0.333333333,0.4,0.4,0.25,0.666666667,0.2,0.75,0.6,0.25,1,0.5,0.75,0.25,0.5,0.5,0.75,0.5,0.833333333,0.8,0.428571429,0,0.111111111,0.125,0,0.2,0.125,0.454545455,0.222222222,0.111111111,0.5,0.444444444,0.5,0.555555556,0.5,0.375,0.666666667,0.375,0.375,0.333333333,0.5,0.714285714,0.363636364,0.428571429,0.8
-16,-14,0,,9.9,Raynes Park,3,411,0.333333333,0.4,0.5,0.333333333,0,0,,,,,,,0,1,0,1,,,0,1,,0.5,0.5,1,0,,0.5,1,,0.333333333,,0,0,,1,0,0,0,0,1,1,1,0.25,,1,1,,,1,1,,1,
